OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
050	1	1	426.10862	254.78884	354.21613	184.52988
050	2	0	512.75252	536.22709	466.22732	453.69323
050	2	1	465.74356	500.16733	416.77604	414.43028
050	3	0	84.53415	84.50199	135.12990	10.93625
050	3	1	220.37290	63.52590	271.35610	1.61355
050	4	0	427.05151	548.11554	468.00224	457.21514
050	4	1	517.89138	502.93625	556.36058	432.92430
050	5	0	710.25196	326.86853	707.59798	290.89641
050	5	1	545.01456	311.62948	548.90594	259.15538
050	6	0	827.77156	527.09163	795.06047	499.68127
050	7	0	223.63064	612.53731	336.45331	493.65672
050	8	0	725.97760	315.29482	439.25868	251.40239
050	8	1	340.30907	120.74502	51.33259	29.52988
050	9	0	1693.51522	386.94403	1774.18573	497.68657
050	10	0	1135.61030	360.46215	1036.12094	366.70518
050	10	1	993.70325	250.44622	925.22844	242.86853
050	11	0	1104.82083	378.47809	819.61030	359.64940
050	11	1	813.85890	255.87649	523.44681	206.43825
050	12	0	1199.06719	466.45020	1236.87794	504.82869
050	12	1	1071.32139	430.88048	1100.51512	448.62948
050	13	0	483.78489	532.19030	539.72613	457.27612
050	13	1	335.37671	580.91418	401.73242	476.26866
050	14	0	533.67189	345.72908	346.82755	265.41434
050	14	1	252.59686	185.03187	49.41993	85.96813
050	15	0	383.68311	113.43284	449.05247	64.80597
050	15	1	203.55824	96.28358	292.15740	35.26866
050	16	0	415.37738	475.21514	425.11870	391.75299
050	16	1	337.43785	500.13546	346.90146	402.98406
050	17	0	565.46473	404.46215	580.51512	344.22311
050	18	0	534.66853	423.66135	559.82307	361.56574
050	18	1	451.26876	419.86056	474.42217	348.26295
050	19	0	967.39754	198.40637	1014.53080	200.17131
050	19	1	1041.21613	177.43028	1086.02016	185.47012
050	20	0	918.52886	274.77985	1018.31794	277.32836
050	20	1	822.86464	247.19776	927.63903	236.97015
050	21	0	657.46170	231.89925	783.49108	207.22761
050	21	1	740.42078	265.08955	855.02623	246.73881
050	22	0	321.19203	138.23881	494.60126	86.49254
050	22	1	414.87513	167.79104	581.40084	122.59328
050	23	0	762.32363	419.03187	684.27660	371.49402
050	23	1	579.61030	393.44622	535.60694	332.78486
050	24	0	777.36058	328.60558	737.72788	297.35060
050	24	1	574.65622	276.84861	568.56439	227.09163
050	25	0	882.06495	399.82072	862.18925	381.46215
050	25	1	1003.36058	401.01195	957.68533	395.81275
